,Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,clean_comments
310,310,What do you think about people saying that data scientists will be obsolete due to ML automation ,UgzFaYzNoN7qVJc274R4AaABAg,http://www.youtube.com/channel/UCqDR2wwYoPUssOJV2w4tLtw,malkavian,1,0,2020-09-20 18:53:56+00:00,JUkSeqe1eYQ,1,How To Choose Between Software Engineering And Data Science? | 5 Key Considerations,2020-09-20,think people saying data scientist obsolete due ml automation
311,311,You don't keep checking your phone in between ,UgwC8HDA-MqB5-GFRvh4AaABAg,http://www.youtube.com/channel/UCg7Q_tsd4qsDnuJtJZqbfnw,Shreya Rani,1,0,2020-09-20 17:53:17+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-20,keep checking phone
312,312,Wow your video quality really improved I like how you added the background music and the annotations it adds to the cute atmosphere of the video You really like the traditional non work from hove pre covid style of working right D Anyway really relaxing video ,Ugz1zTHWe1y_dszWYgJ4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,1,0,2020-09-20 15:19:02+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-20,wow video quality really improved like added background music annotation add cute atmosphere video really like traditional non work hove pre covid style working right anyway really relaxing video
313,313,u y ch ng i n c n o m c c vietnamese th b th t,UgxVyhaxQ2QwbOsWxMt4AaABAg,http://www.youtube.com/channel/UC-biiY2dxFMs8CGVnMLfxnA,Duchero Nguyên,1,0,2020-09-20 11:36:36+00:00,wQJUI8dSWNQ,1,3rd Year CS Resume (and asian drink) Review | Reviewing Your Resumes Ep. 2,2020-09-20,u ch ng n c n c c vietnamese th b th
314,314,Hey Tina nice video Do you know any of your colleagues or friends who transitioned from material science to data science ,Ugzvvc35w7Vb3Otszo94AaABAg,http://www.youtube.com/channel/UCzwGhF-Oz33Zam07uohBy-g,AP Jerome,1,0,2020-09-20 06:38:48+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-20,hey tina nice video know colleague friend transitioned material science data science
315,315,Awesome video Tina The work desk looks awesome And yes Pomodoro rocks I use my phone timer now that I saw this video I might have to find a physical timer ,UgwO4YZM3n-N1ajtj9t4AaABAg,http://www.youtube.com/channel/UCV8e2g4IWQqK71bbzGDEI4Q,Data Professor,1,0,2020-09-20 04:05:07+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-20,awesome video tina work desk look awesome yes pomodoro rock use phone timer saw video might find physical timer
316,316,What is elevator coding never heard of it before ,UgxDajKiap5e0UvPe6t4AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,1,0,2020-09-20 03:52:11+00:00,Rx1i1J4m4MQ,1,How I got Software Engineering and Data Science Internships | Computer Science Job Search Part 1,2020-09-20,elevator coding never heard
317,317,I thought you would show more work related stuff like what you do as a data scientist without any company specifics ,UgwUyjA8yoEMYfXWpw54AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,5,0,2020-09-20 03:17:03+00:00,lCi6fWuI8r4,5,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-20,thought would show work related stuff like data scientist without company specific
318,318,0 25 You have a cat and you need an alarm Really That doesn't make sense to me Cats are alarm clocks mine wakes me up at 5 5 30 latest is 6am around 30min to 1 hr before sun rises EVERYDAY ,UgwFPu1I3AFzQUzaIFF4AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,1,0,2020-09-20 03:10:12+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-20,0 25 cat need alarm really make sense cat alarm clock mine wake 5 5 30 latest 6am around 30min 1 hr sun rise everyday
319,319,Wow this is inspiring ,UgwEvgon11ltwc9G-9B4AaABAg,http://www.youtube.com/channel/UCZEHC7G2sLsH-UFFYlow3Bw,h Kamboj,1,0,2020-09-20 03:01:09+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-20,wow inspiring
320,320,im so happy to see this video the fact that i just commented in one of ur last videos that i would love to see a day in life type of videos,Ugy2D4SrEXAoa26FQJN4AaABAg,http://www.youtube.com/channel/UCns-rDi4rKTn05VnKNvDn3Q,Abdessamad Baahmed,1,0,2020-09-20 01:49:44+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-20,im happy see video fact commented one ur last video would love see day life type video
321,321,Hi Tina thank you so much for such informative video I have a question What is the best file format for resume Pdf or docx ,UgxMsskhWLTE-dIyUTV4AaABAg,http://www.youtube.com/channel/UCDo0XNMQ9tArbpjGq8y4tGQ,Arjun Rumba,1,0,2020-09-19 21:15:26+00:00,mueI-I7Suxw,1,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-09-19,hi tina thank much informative video question best file format resume pdf docx
322,322,pomodro technique i'll use it Thanks for sharing ,UgzfiFqYhRcwyVle6AN4AaABAg,http://www.youtube.com/channel/UCcvj1-q_vntXA-ArOCEk2LQ,Adi,1,1,2020-09-19 20:10:04+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,pomodro technique i'll use thanks sharing
323,323,Thumbs up because cat,UgwtlRH6PnT7ebE0dk14AaABAg,http://www.youtube.com/channel/UCKPyg5gsnt6h0aA8EBw3i6A,RichardOnData,1,0,2020-09-19 19:41:31+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,thumb cat
324,324,I miss beep beep and boop,UgzWzjZLBqppNfbMOsR4AaABAg,http://www.youtube.com/channel/UCKv-m3b1vEIoVr-Tk-tgGhg,Krystal Ma,1,0,2020-09-19 19:15:30+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,miss beep beep boop
325,325,so nice ,Ugw0y2uw5BPtylgeLt94AaABAg,http://www.youtube.com/channel/UCYo8SvF-VXatgAW-EGJUu5Q,jacqueline 18,1,0,2020-09-19 19:00:38+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,nice
326,326,Great video I used to live so close to there ,Ugyr36Fyyu566s2yn994AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,1,2020-09-19 18:39:26+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,great video used live close
327,327,Finally day in the life of a data scientist is here I've never actually experienced day in the life of a FAANG data scientist NOT in quarantine myself So I'm really hoping to experience that after COVID and share it with you guys then ,UgwqI482W8cRTPFZyDB4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,2,5,2020-09-19 18:03:14+00:00,lCi6fWuI8r4,2,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,finally day life data scientist i've never actually experienced day life faang data scientist quarantine i'm really hoping experience covid share guy
328,328,For some reason she makes me want to restart my career in Data science when i gave up on my dream to become one ,Ugy75-wJcKcHw31bEOx4AaABAg,http://www.youtube.com/channel/UCFSIC4Zp4udWrXsOeDSsAZw,Nazma,2,2,2020-09-19 17:00:43+00:00,lCi6fWuI8r4,2,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,reason make want restart career data science gave dream become one
329,329,Hi Tina where can I connect with you regarding some questions on data science ,Ugw6E1CrQ2YbGtXLy_94AaABAg,http://www.youtube.com/channel/UC5xJMZEXPk81rJoJNgKz8VQ,anurag singhal,1,0,2020-09-19 17:00:24+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,hi tina connect regarding question data science
330,330,So different from my day in the life of a data scientist https youtu be hmtA64mQnl0 I should make a new one it's already a month old and 2020 keeps throwing curveballs Maybe we can collab on a Day in the Life of TWO Data Scientists Amazing work as always Tina ,Ugxoi_IoxE3ieXPygeh4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,0,0,2020-09-19 16:21:02+00:00,lCi6fWuI8r4,0,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,different day life data scientist http youtu hmta64mqnl0 make new one already month old 2020 keep throwing curveballs maybe collab day life two data scientist amazing work always tina
331,331,Finally Life of FaAnG Data Scientist is here ,UgxACsLvKuuRnNN0Be94AaABAg,http://www.youtube.com/channel/UCQzUZQ6upYF0t5wyI_ZD9Ww,Vishal Kumar Roy,1,4,2020-09-19 16:06:34+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,finally life faang data scientist
332,332,At last one of the best day in life videos ,Ugz5_xP6GQKCbVtbw1V4AaABAg,http://www.youtube.com/channel/UClRl3gsBmUBatYK3Xlm-6jA,ravi tanwar,1,1,2020-09-19 15:59:51+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,last one best day life video
333,333,Great another video ,UgzIiLvb7fKORw_V1El4AaABAg,http://www.youtube.com/channel/UC69dahQsEtUWRhlQhRSvWqw,Michael,1,0,2020-09-19 15:31:31+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,great another video
334,334,Thanks for sharing Tina ,UgwZajXBDd3SOjWVmq14AaABAg,http://www.youtube.com/channel/UCk-eRcXRqINO6VozSwN7Lag,JL,1,0,2020-09-19 15:29:01+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,thanks sharing tina
335,335,Amazing video Can you kindly mentor me i have beginner intermediate Data science skills if yes how can I contact you ,UgwGk2rdtSqc9-BMR9p4AaABAg,http://www.youtube.com/channel/UCc_H018fA3SiEGsyv-dbPeQ,Productive Human,2,0,2020-09-19 15:15:28+00:00,lCi6fWuI8r4,2,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,amazing video kindly mentor beginner intermediate data science skill yes contact
336,336,i would wife you tina 3,UgznV7q537coubKqxFt4AaABAg,http://www.youtube.com/channel/UCZCQwq30FOHTQyeJL1KZDTg,Pratik Tiwari,1,0,2020-09-19 15:13:38+00:00,lCi6fWuI8r4,1,A day in the life of a data scientist (FAANG data scientist remote during COVID 19),2020-09-19,would wife tina 3
337,337,omg i should have seen this earlier i avoided everything career related the past 2 weeks because I felt like I was going insane with school haha My comp sci class alone makes me stressed I fixed my resume though im focusing on applying everywhere now Thanks as always Your videos are so helpful,Ugyfspc7r6av15x855J4AaABAg,http://www.youtube.com/channel/UCzfZiDHRw5N0RRkJijEx_Mw,priyata chowdhury,1,1,2020-09-19 01:26:35+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-09-19,omg seen earlier avoided everything career related past 2 week felt like going insane school haha comp sci class alone make stressed fixed resume though im focusing applying everywhere thanks always video helpful
338,338,CONGRATS You deserve it AND OMG IM AN ENTP TOO do you identify with it a lot because i do haha Hope you and your cats are well 3 wishing you the best,UgyzG31IRzx3hPa41EZ4AaABAg,http://www.youtube.com/channel/UCzfZiDHRw5N0RRkJijEx_Mw,priyata chowdhury,1,0,2020-09-19 01:21:42+00:00,5ILM65Yi9LA,1,THANK YOU FOR 1000! | Proper intro | Random facts about myself,2020-09-19,congrats deserve omg im entp identify lot haha hope cat well 3 wishing best
339,339,If you need only one reason to join MCIT let this be it to take Dr Farmer's class on CIT 593 Introduction to Computer Systems ,Ugx3ZQ7LPBXKTI1wLap4AaABAg,http://www.youtube.com/channel/UCcVkSAZLU-vjBWJAFUZgRUQ,Atlantic Pacific,2,0,2020-09-18 22:39:49+00:00,rd1HKwJT6GM,2,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-18,need one reason join mcit let take dr farmer's class cit 593 introduction computer system
340,340,Great video thanks for this You mentioned piazza could we get a link to it if it's open Thanks ,Ugyr_eo4OfRMSLg62yB4AaABAg,http://www.youtube.com/channel/UCFwTiaqjW-wdI-tSHNqk5oA,The Nomy Channel,2,0,2020-09-18 01:51:15+00:00,rd1HKwJT6GM,2,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-18,great video thanks mentioned piazza could get link open thanks
341,341,Where did you learn the SQL basics Your strategy looks so smooth I took many courses from datacamp but when it comes to Leetcode even an easy question I still get stuck and had no idea why I got some answers wrong I feel like it is a problem of me not understanding the SQL basics or just know it at a superficial level ,UgyWZtGhwZlsvWtTQvx4AaABAg,http://www.youtube.com/channel/UC8UST2X9iaA_pP50Spvp9Ng,QMU20,1,0,2020-09-16 16:42:44+00:00,n9OTXvYaP5k,1,Real Data Science SQL Interview Questions and Answers # 2 | Data Science Interview Questions,2020-09-16,learn sql basic strategy look smooth took many course datacamp come leetcode even easy question still get stuck idea got answer wrong feel like problem understanding sql basic know superficial level
